id,suburb,state_id
1053,ECCLESTON,70
1054,GRESFORD,70
1055,HALTON,70
1056,LEWINSBROOK,70
1057,LOSTOCK,70
1058,MOUNT RIVERS,70
1059,UPPER ALLYN,70
1060,MINIMBAH,70
1061,NABIAC,70
1062,WILLIAMTOWN RAAF,70
1063,CORLETTE,70
1064,FINGAL BAY,70
1065,NELSON BAY,70
1066,SHOAL BAY,70
1067,ANNA BAY,70
1068,BOAT HARBOUR,70
1069,BOBS FARM,70
1070,FISHERMANS BAY,70
1071,ONE MILE,70
1072,TAYLORS BEACH,70
1073,SALAMANDER BAY,70
1074,SOLDIERS POINT,70
1075,CAMPVALE,70
1076,FERODALE,70
1077,FULLERTON COVE,70
1078,MEDOWIE,70
1079,OYSTER COVE,70
1080,SALT ASH,70
1081,WILLIAMTOWN,70
1082,LEMON TREE PASSAGE,70
1083,MALLABULA,70
1084,TANILBA BAY,70
1085,TILLIGERRY CREEK,70
1086,ABERGLASSLYN,70
1087,ALLANDALE,70
1088,ANAMBAH,70
1089,BOLWARRA,70
1090,BOLWARRA HEIGHTS,70
1091,FARLEY,70
1092,GLEN OAK,70
1093,GOSFORTH,70
1094,HORSESHOE BEND,70
1095,KEINBAH,70
1096,LARGS,70
1097,LORN,70
1098,LOUTH PARK,70
1099,MAITLAND,70
1100,MAITLAND NORTH,70
1101,MAITLAND VALE,70
1102,MELVILLE,70
1103,MINDARIBBA,70
1104,MOUNT DEE,70
1105,OAKHAMPTON,70
1106,OAKHAMPTON HEIGHTS,70
1107,POKOLBIN,70
1108,ROSEBROOK,70
1109,ROTHBURY,70
1110,RUTHERFORD,70
1111,SOUTH MAITLAND,70
1112,TELARAH,70
1113,WALLALONG,70
1114,WINDELLA,70
1115,BERRY PARK,70
1116,BUTTERWICK,70
1117,CLARENCE TOWN,70
1118,CLIFTLEIGH,70
1119,DUCKENFIELD,70
1120,DUNS CREEK,70
1121,GILLIESTON HEIGHTS,70
1122,GLEN MARTIN,70
1123,GLEN WILLIAM,70
1124,HARPERS HILL,70
1125,HEDDON GRETA,70
1126,HINTON,70
1127,LOCHINVAR,70
1128,LUSKINTYRE,70
1129,MORPETH,70
1130,OSWALD,70
1131,PHOENIX PARK,70
1132,RAWORTH,70
1133,WINDERMERE,70
1134,WOODVILLE,70
1135,BERESFIELD,70
1136,BLACK HILL,70
1137,HEXHAM,70
1138,LENAGHAN,70
1139,STOCKRINGTON,70
1140,TARRO,70
1141,THORNTON,70
1142,TOMAGO,70
1143,WOODBERRY,70
1144,ASHTONFIELD,70
1145,BRUNKERVILLE,70
1146,BUCHANAN,70
1147,BUTTAI,70
1148,EAST MAITLAND,70
1149,FOUR MILE CREEK,70
1150,FREEMANS WATERHOLE,70
1151,GREEN HILLS,70
1152,METFORD,70
1153,METFORD DC,70
1154,MOUNT VINCENT,70
1155,MULBRING,70
1156,PITNACREE,70
1157,RICHMOND VALE,70
1158,TENAMBIT,70
1159,BALICKERA,70
1160,BRANDY HILL,70
1161,BUNDABAH,70
1162,EAGLETON,70
1163,EAST SEAHAM,70
1164,HAWKS NEST,70
1165,HEATHERBRAE,70
1166,KARUAH,70
1167,LIMEBURNERS CREEK,70
1168,MILLERS FOREST,70
1169,NELSONS PLAINS,70
1170,NORTH ARM COVE,70
1171,OSTERLEY,70
1172,PINDIMAR,70
1173,RAYMOND TERRACE,70
1174,RAYMOND TERRACE EAST,70
1175,SEAHAM,70
1176,SWAN BAY,70
1177,TAHLEE,70
1178,TEA GARDENS,70
1179,TWELVE MILE CREEK,70
1180,ABERDARE,70
1181,ABERNETHY,70
1182,BELLBIRD,70
1183,BELLBIRD HEIGHTS,70
1184,CEDAR CREEK,70
1185,CESSNOCK,70
1186,CESSNOCK WEST,70
1187,CONGEWAI,70
1188,CORRABARE,70
1189,ELLALONG,70
1190,ELRINGTON,70
1191,GRETA MAIN,70
1192,KEARSLEY,70
1193,KITCHENER,70
1194,LAGUNA,70
1195,LOVEDALE,70
1196,MILLFIELD,70
1197,MORUBEN,70
1198,MOUNT VIEW,70
1199,NULKABA,70
1200,OLNEY,70
1201,PAXTON,70
1202,PAYNES CROSSING,70
1203,PELTON,70
1204,QUORROBOLONG,70
1205,SWEETMANS CREEK,70
1206,WOLLOMBI,70
1207,ABERMAIN,70
1208,BISHOPS BRIDGE,70
1209,LOXFORD,70
1210,NEATH,70
1211,SAWYERS GULLY,70
1212,KURRI KURRI,70
1213,PELAW MAIN,70
1214,STANFORD MERTHYR,70
1215,BUREEN,70
1216,DALSWINTON,70
1217,DENMAN,70
1218,GIANTS CREEK,70
1219,HOLLYDEEN,70
1220,KERRABEE,70
1221,MANGOOLA,70
1222,MARTINDALE,70
1223,WIDDEN,70
1224,YARRAWA,70
1225,CASSILIS,70
1226,MERRIWA,70
1227,UARBRY,70
1228,APPLETREE FLAT,70
1229,BIG RIDGE,70
1230,BIG YENGO,70
1231,BOWMANS CREEK,70
1232,BRIDGMAN,70
1233,BROKE,70
1234,BULGA,70
1235,CAMBERWELL,70
1236,CARROWBROOK,70
1237,CLYDESDALE,70
1238,COMBO,70
1239,DOYLES CREEK,70
1240,DUNOLLY,70
1241,DYRRING,70
1242,FALBROOK,70
1243,FERN GULLY,70
1244,FORDWICH,70
1245,GARLAND VALLEY,70
1246,GLENDON,70
1247,GLENDON BROOK,70
1248,GLENNIES CREEK,70
1249,GLENRIDDING,70
1250,GOORANGOOLA,70
1251,GOULDSVILLE,70
1252,GREENLANDS,70
1253,HAMBLEDON HILL,70
1254,HEBDEN,70
1255,HOWES VALLEY,70
1256,HOWICK,70
1257,HUNTERVIEW,70
1258,JERRYS PLAINS,70
1259,LEMINGTON,70
1260,LONG POINT,70
1261,MAISON DIEU,70
1262,MCDOUGALLS HILL,70
1263,MIDDLE FALBROOK,70
1264,MILBRODALE,70
1265,MIRANNIE,70
1266,MITCHELLS FLAT,70
1267,MOUNT OLIVE,70
1268,MOUNT ROYAL,70
1269,MOUNT THORLEY,70
1270,OBANVALE,70
1271,PUTTY,70
1272,RAVENSWORTH,70
1273,REDBOURNBERRY,70
1274,REEDY CREEK,70
1275,RIXS CREEK,70
1276,ROUGHIT,70
1277,SCOTTS FLAT,70
1278,SEDGEFIELD,70
1279,SINGLETON,70
1280,SINGLETON HEIGHTS,70
1281,ST CLAIR,70
1282,WARKWORTH,70
1283,WATTLE PONDS,70
1284,WESTBROOK,70
1285,WHITTINGHAM,70
1286,WOLLEMI,70
1287,WYLIES FLAT,70
1288,SINGLETON MILITARY AREA,70
1289,SINGLETON MILPO,70
1290,BAERAMI,70
1291,BAERAMI CREEK,70
1292,BENGALLA,70
1293,CASTLE ROCK,70
1294,EDDERTON,70
1295,GUNGAL,70
1296,KAYUGA,70
1297,LIDDELL,70
1298,MANOBALAI,70
1299,MCCULLYS GAP,70
1300,MUSCLE CREEK,70
1301,MUSWELLBROOK,70
1302,SANDY HOLLOW,70
1303,WYBONG,70
1304,GRETA,70
1305,BELFORD,70
1306,BRANXTON,70
1307,DALWOOD,70
1308,EAST BRANXTON,70
1309,ELDERSLIE,70
1310,LAMBS VALLEY,70
1311,LECONFIELD,70
1312,LOWER BELFORD,70
1313,NORTH ROTHBURY,70
1314,STANHOPE,70
1315,ABERDEEN,70
1316,DARTBROOK,70
1317,DAVIS CREEK,70
1318,ROSSGOLE,70
1319,ROUCHEL,70
1320,ROUCHEL BROOK,70
1321,UPPER DARTBROOK,70
1322,UPPER ROUCHEL,70
1323,BELLTREES,70
1324,BRAWBOY,70
1325,BUNNAN,70
1326,DRY CREEK,70
1327,ELLERSTON,70
1328,GLENBAWN,70
1329,GLENROCK,70
1330,GUNDY,70
1331,KARS SPRINGS,70
1332,MIDDLE BROOK,70
1333,MOOBI,70
1334,MOONAN BROOK,70
1335,MOONAN FLAT,70
1336,MURULLA,70
1337,OMADALE,70
1338,OWENS GAP,70
1339,PAGES CREEK,70
1340,PARKVILLE,70
1341,SCONE,70
1342,SEGENHOE,70
1343,STEWARTS BROOK,70
1344,TOMALLA,70
1345,WAVERLY,70
1346,WINGEN,70
1347,WOOLOOMA,70
1348,ARDGLEN,70
1349,BLANDFORD,70
1350,CRAWNEY,70
1351,GREEN CREEK,70
1352,MURRURUNDI,70
1353,PAGES RIVER,70
1354,SANDY CREEK,70
1355,SCOTTS CREEK,70
1356,TIMOR,70
1357,BIG JACKS CREEK,70
1358,BRAEFIELD,70
1359,CATTLE CREEK,70
1360,CHILCOTTS CREEK,70
1361,LITTLE JACKS CREEK,70
1362,MACDONALDS CREEK,70
1363,PARRAWEENA,70
1364,WARRAH,70
1365,WARRAH CREEK,70
1366,WILLOW TREE,70
1367,APPLEBY,70
1368,BARRY,70
1369,BECTIVE,70
1370,BITHRAMERE,70
1371,BOWLING ALLEY POINT,70
1372,CALALA,70
1373,CARROLL,70
1374,DARUKA,70
1375,DUNCANS CREEK,70
1376,DUNGOWAN,70
1377,EAST TAMWORTH,70
1378,GAROO,70
1379,GIDLEY,70
1380,GOONOO GOONOO,70
1381,HALLSVILLE,70
1382,HANGING ROCK,70
1383,HILLVUE,70
1384,KEEPIT,70
1385,KINGSWOOD,70
1386,LOOMBERAH,70
1387,MOORE CREEK,70
1388,NEMINGHA,70
1389,NORTH TAMWORTH,70
1390,NUNDLE,70
1391,OGUNBIL,70
1392,OXLEY VALE,70
1393,PIALLAMORE,70
1394,SOMERTON,70
1395,SOUTH TAMWORTH,70
1396,TAMINDA,70
1397,TAMWORTH,70
1398,TIMBUMBURI,70
1399,WALLAMORE,70
1400,WARRAL,70
1401,WEABONGA,70
1402,WEST TAMWORTH,70
1403,WESTDALE,70
1404,WOOLOMIN,70
1405,WERRIS CREEK,70
1406,CURRABUBULA,70
1407,PIALLAWAY,70
1408,BLACKVILLE,70
1409,BORAMBIL,70
1410,BUNDELLA,70
1411,CAROONA,70
1412,COLLY BLUE,70
1413,COOMOO COOMOO,70
1414,PINE RIDGE,70
1415,QUIPOLLY,70
1416,QUIRINDI,70
1417,SPRING RIDGE,70
1418,WALLABADAH,70
1419,WARRAH RIDGE,70
1420,WINDY,70
1421,YANNERGEE,70
1422,YARRAMAN,70
1423,DURI,70
1424,WINTON,70
1425,ATTUNGA,70
1426,GARTHOWEN,70
1427,BORAH CREEK,70
1428,HALLS CREEK,70
1429,KLORI,70
1430,MANILLA,70
1431,NAMOI RIVER,70
1432,NEW MEXICO,70
1433,RUSHES CREEK,70
1434,UPPER MANILLA,70
1435,WARRABAH,70
1436,WIMBORNE,70
1437,WONGO CREEK,70
1438,BANOON,70
1439,BARRABA,70
1440,COBBADAH,70
1441,GULF CREEK,70
1442,GUNDAMULDA,70
1443,IRONBARK,70
1444,LINDESAY,70
1445,LONGARM,70
1446,MAYVALE,70
1447,THIRLOENE,70
1448,UPPER HORTON,70
1449,WOODSREEF,70
1450,NEW ENGLAND MC,70
1451,ABERFOYLE,70
1452,ABINGTON,70
1453,ARGYLE,70
1454,ARMIDALE,70
1455,BOOROLONG,70
1456,CASTLE DOYLE,70
1457,DANGARSLEIGH,70
1458,DONALD CREEK,70
1459,DUMARESQ,70
1460,DUVAL,70
1461,HILLGROVE,70
1462,INVERGOWRIE,70
1463,JEOGLA,70
1464,KELLYS PLAINS,70
1465,LYNDHURST,70
1466,PUDDLEDOCK,70
1467,SAUMAREZ,70
1468,SAUMAREZ PONDS,70
1469,THALGARRAH,70
1470,TILBUSTER,70
1471,WARDS MISTAKE,70
1472,WEST ARMIDALE,70
1473,WOLLOMOMBI,70
1474,WONGWIBINDA,70
1475,UNIVERSITY OF NEW ENGLAND,70
1476,KOOTINGAL,70
1477,LIMBRI,70
1478,MULLA CREEK,70
1479,TINTINHULL,70
1480,MOONBI,70
1481,KENTUCKY,70
1482,KENTUCKY SOUTH,70
1483,NIANGALA,70
1484,NOWENDOC,70
1485,WALCHA,70
1486,WALCHA ROAD,70
1487,WOLLUN,70
1488,WOOLBROOK,70
1489,YARROWITCH,70
1490,BENDEMEER,70
1491,RETREAT,70
1492,WATSONS CREEK,70
1493,GWABEGAR,70
1494,BOMERA,70
1495,BOX RIDGE,70
1496,BUGALDIE,70
1497,COONABARABRAN,70
1498,DANDRY,70
1499,GOWANG,70
1500,PURLEWAUGH,70
1501,ROCKY GLEN,70
1502,TANNABAR,70
1503,ULAMAMBRI,70
1504,WATTLE SPRINGS,70
1505,ARDING,70
1506,BALALA,70
1507,GOSTWYCK,70
1508,KINGSTOWN,70
1509,MIHI,70
1510,ROCKY RIVER,70
1511,SALISBURY PLAINS,70
1512,TORRYBURN,70
1513,URALLA,70
1514,YARROWYCK,70
1515,BAKERS CREEK,70
1516,BUNDARRA,70
1517,CAMERONS CREEK,70
1518,AUBURN VALE,70
1519,BRODIES PLAINS,70
1520,BUKKULLA,70
1521,CHERRY TREE HILL,70
1522,COPETON,70
1523,ELSMORE,70
1524,GILGAI,70
1525,GRAMAN,70
1526,GUM FLAT,70
1527,HOWELL,70
1528,INVERELL,70
1529,KINGS PLAINS,70
1530,LITTLE PLAIN,70
1531,LONG PLAIN,70
1532,MOUNT RUSSELL,70
1533,NEWSTEAD,70
1534,NULLAMANNA,70
1535,OAKWOOD,70
1536,PARADISE,70
1537,ROB ROY,70
1538,SAPPHIRE,70
1539,SPRING MOUNTAIN,70
1540,STANBOROUGH,70
1541,SWANBROOK,70
1542,WALLANGRA,70
1543,WANDERA,70
1544,WOODSTOCK,70
1545,ASHFORD,70
1546,ATHOLWOOD,70
1547,BONSHAW,70
1548,LIMESTONE,70
1549,PINDAROI,70
1550,BACKWATER,70
1551,BALD BLAIR,70
1552,BALDERSLEIGH,70
1553,BASSENDEAN,70
1554,BEN LOMOND,70
1555,BRIARBROOK,70
1556,BROCKLEY,70
1557,BRUSHY CREEK,70
1558,FALCONER,70
1559,GEORGES CREEK,70
1560,GLEN NEVIS,70
1561,GLENCOE,70
1562,GUYRA,70
1563,LLANGOTHLIN,70
1564,MAYBOLE,70
1565,MOUNT MITCHELL,70
1566,NEW VALLEY,70
1567,OBAN,70
1568,SOUTH GUYRA,70
1569,TENTERDEN,70
1570,THE BASIN,70
1571,THE GULF,70
1572,TUBBAMURRA,70
1573,WANDSWORTH,70
1574,OLD MILL,70
1575,STANNIFER,70
1576,TINGHA,70
1577,BALD NOB,70
1578,DIEHARD,70
1579,DUNDEE,70
1580,FURRACABAD,70
1581,GIBRALTAR RANGE,70
1582,GLEN ELGIN,70
1583,GLEN INNES,70
1584,KINGSGATE,70
1585,KOOKABOOKRA,70
1586,MATHESON,70
1587,MOGGS SWAMP,70
1588,MOOGEM,70
1589,MORVEN,70
1590,NEWTON BOYD,70
1591,PINKETT,70
1592,RANGERS VALLEY,70
1593,RED RANGE,70
1594,REDDESTONE,70
1595,SHANNON VALE,70
1596,STONEHENGE,70
1597,SWAN VALE,70
1598,WELLINGROVE,70
1599,YARROWFORD,70
1600,CAPOOMPETA,70
1601,DEEPWATER,70
1602,EMMAVILLE,70
1603,ROCKY CREEK,70
1604,STANNUM,70
1605,TORRINGTON,70
1606,WELLINGTON VALE,70
1607,YELLOW DAM,70
1608,BACK CREEK,70
1609,BOLIVIA,70
1610,BOONOO BOONOO,70
1611,BOOROOK,70
1612,CARROLLS CREEK,70
1613,CULLENDORE,70
1614,FOREST LAND,70
1615,LISTON,70
1616,MOLE RIVER,70
1617,RIVERTREE,70
1618,SANDY FLAT,70
1619,SANDY HILL,70
1620,SILENT GROVE,70
1621,TARBAN,70
1622,TENTERFIELD,70
1623,TIMBARRA,70
1624,WILLSONS DOWNFALL,70
1625,WOODSIDE,70
1626,WYLIE CREEK,70
1627,GOOLHI,70
1628,MULLALEY,70
1629,NAPIER LANE,70
1630,NOMBI,70
1631,BLUE VALE,70
1632,EMERALD HILL,70
1633,GHOOLENDAADI,70
1634,GUNNEDAH,70
1635,KELVIN,70
1636,MARYS MOUNT,70
1637,MILROY,70
1638,ORANGE GROVE,70
1639,RANGARI,70
1640,BREEZA,70
1641,CURLEWIS,70
1642,PREMER,70
1643,TAMBAR SPRINGS,70
1644,BOGGABRI,70
1645,MAULES CREEK,70
1646,WEAN,70
1647,WILLALA,70
1648,BURREN JUNCTION,70
1649,DRILDOOL,70
1650,NOWLEY,70
1651,BULYEROI,70
1652,ROWENA,70
1653,BOOLCARROLL,70
1654,CUTTABRI,70
1655,JEWS LAGOON,70
1656,MERAH NORTH,70
1657,PILLIGA,70
1658,SPRING PLAINS,70
1659,THE PILLIGA,70
1660,WEE WAA,70
1661,YARRIE LAKE,70
1662,BAAN BAA,70
1663,BERRIGAL,70
1664,BOHENA CREEK,70
1665,BULLAWA CREEK,70
1666,COURADDA,70
1667,EDGEROI,70
1668,EULAH CREEK,70
1669,HARPARARY,70
1670,JACKS CREEK,70
1671,KAPUTAR,70
1672,NARRABRI,70
1673,NARRABRI WEST,70
1674,TARRIARO,70
1675,TURRAWAN,70
1676,BINNAWAY,70
1677,ROPERS ROAD,70
1678,WEETALIBA,70
1679,BARADINE,70
1680,BARWON,70
1681,GOORIANAWA,70
1682,KENEBRI,70
1683,BELLATA,70
1684,MILLIE,70
1685,GURLEY,70
1686,BINIGUY,70
1687,PALLAMALLAWA,70
1688,ASHLEY,70
1689,BULLARAH,70
1690,CROOBLE,70
1691,MALLOWA,70
1692,MOREE,70
1693,MOREE EAST,70
1694,TERRY HIE HIE,70
1695,TULLOONA,70
1696,GRAVESEND,70
1697,BALFOURS PEAK,70
1698,COOLATAI,70
1699,WARIALDA,70
1700,WARIALDA RAIL,70
1701,DELUNGRA,70
1702,GRAGIN,70
1703,MYALL CREEK,70
1704,BANGHEET,70
1705,BINGARA,70
1706,DINOGA,70
1707,ELCOMBE,70
1708,GINEROI,70
1709,KEERA,70
1710,PALLAL,70
1711,UPPER BINGARA,70
1712,BOOMI,70
1713,GARAH,70
1714,MUNGINDI,70
1715,WEEMELAH,70
1716,BLUE NOBBY,70
1717,NORTH STAR,70
1718,YALLAROI,70
1719,BOGGABILLA,70
1720,BOONAL,70
1721,TWIN RIVERS,70
1722,YETMAN,70
1723,CROPPA CREEK,70
1724,MONKERAI,70
1725,NOOROO,70
1726,STROUD ROAD,70
1727,UPPER KARUAH RIVER,70
1728,WEISMANTELS,70
1729,BANDON GROVE,70
1730,BENDOLBA,70
1731,BROOKFIELD,70
1732,CAMBRA,70
1733,CHICHESTER,70
1734,DUNGOG,70
1735,FLAT TOPS,70
1736,FOSTERTON,70
1737,HANLEYS CREEK,70
1738,HILLDALE,70
1739,MAIN CREEK,70
1740,MARSHDALE,70
1741,MARTINS CREEK,70
1742,MUNNI,70
1743,SALISBURY,70
1744,STROUD HILL,70
1745,SUGARLOAF,70
1746,TABBIL CREEK,70
1747,UNDERBANK,70
1748,WALLARINGA,70
1749,WALLAROBBA,70
1750,WIRRAGULLA,70
1751,FISHERS HILL,70
1752,PATERSON,70
1753,TOCAL,70
1754,VACY,70
1755,WEBBERS CREEK,70
1756,BARRINGTON,70
1757,BARRINGTON TOPS,70
1758,BAXTERS RIDGE,70
1759,BELBORA,70
1760,BERRICO,70
1761,BINDERA,70
1762,BOWMAN,70
1763,BOWMAN FARM,70
1764,BRETTI,70
1765,BULLIAC,70
1766,BUNDOOK,70
1767,CALLAGHANS CREEK,70
1768,COBARK,70
1769,CONEAC,70
1770,COPELAND,70
1771,CRAVEN,70
1772,CRAVEN PLATEAU,70
1773,CURRICABARK,70
1774,DEWITT,70
1775,FAULKLAND,70
1776,FORBESDALE,70
1777,GANGAT,70
1778,GIRO,70
1779,GLEN WARD,70
1780,GLOUCESTER,70
1781,GLOUCESTER TOPS,70
1782,INVERGORDON,70
1783,KIA ORA,70
1784,MARES RUN,70
1785,MERNOT,70
1786,MOGRANI,70
1787,MOPPY,70
1788,RAWDON VALE,70
1789,ROOKHURST,70
1790,STRATFORD,70
1791,TERREEL,70
1792,TIBBUC,70
1793,TITAATEE CREEK,70
1794,TUGRABAKH,70
1795,WALLANBAH,70
1796,WARDS RIVER,70
1797,WAUKIVORY,70
1798,WOKO,70
1799,BOMBAH POINT,70
1800,BOOLAMBAYTE,70
1801,BULAHDELAH,70
1802,BUNGWAHL,70
1803,COOLONGOLOOK,70
1804,CRAWFORD RIVER,70
1805,MARKWELL,70
1806,MAYERS FLAT,70
1807,MUNGO BRUSH,70
1808,MYALL LAKE,70
1809,NERONG,70
1810,SEAL ROCKS,70
1811,TOPI TOPI,70
1812,UPPER MYALL,70
1813,VIOLET HILL,70
1814,WANG WAUK,70
1815,WARRANULLA,70
1816,WILLINA,70
1817,WOOTTON,70
1818,YAGON,70
1819,CAFFREYS FLAT,70
1820,CELLS RIVER,70
1821,COOPLACURRIPA,70
1822,CUNDLE FLAT,70
1823,KNORRIT FLAT,70
1824,KNORRIT FOREST,70
1825,MOUNT GEORGE,70
1826,NUMBER ONE,70
1827,TIRI,70
1828,ALLWORTH,70
1829,BOORAL,70
1830,GIRVAN,70
1831,STROUD,70
1832,THE BRANCH,70
1833,WASHPOOL,70
1834,COOPERNOOK,70
1835,LANGLEY VALE,70
1836,MOTO,70
1837,CROWDY HEAD,70
1838,HARRINGTON,70
1839,BLUEYS BEACH,70
1840,BOOMERANG BEACH,70
1841,BOOTI BOOTI,70
1842,CHARLOTTE BAY,70
1843,COOMBA BAY,70
1844,COOMBA PARK,70
1845,DARAWANK,70
1846,ELIZABETH BEACH,70
1847,FORSTER,70
1848,FORSTER SHOPPING VILLAGE,70
1849,PACIFIC PALMS,70
1850,SANDBAR,70
1851,SHALLOW BAY,70
1852,SMITHS LAKE,70
1853,TARBUCK BAY,70
1854,TIONA,70
1855,TUNCURRY,70
1856,WALLINGAT,70
1857,WALLIS LAKE,70
1858,WHOOTA,70
1859,BOBIN,70
1860,BOORGANNA,70
1861,BUCCA WAUKA,70
1862,BULGA FOREST,70
1863,BUNYAH,70
1864,BURRELL CREEK,70
1865,CAPARRA,70
1866,CEDAR PARTY,70
1867,COMBOYNE,70
1868,DINGO FOREST,70
1869,DOLLYS FLAT,70
1870,DYERS CROSSING,70
1871,ELANDS,70
1872,FIREFLY,70
1873,INNES VIEW,70
1874,KARAAK FLAT,70
1875,KHATAMBUHL,70
1876,KILLABAKH,70
1877,KILLAWARRA,70
1878,KIMBRIKI,70
1879,KIPPAXS,70
1880,KRAMBACH,70
1881,KUNDIBAKH,70
1882,MARLEE,70
1883,MOORAL CREEK,70
1884,STRATHCEDAR,70
1885,THE BIGHT,70
1886,TIPPERARY,70
1887,WARRIWILLAH,70
1888,WHERROL FLAT,70
1889,WINGHAM,70
1890,YARRATT FOREST,70
1891,BLACK HEAD,70
1892,BOHNOCK,70
1893,BOOTAWA,70
1894,BRIMBIN,70
1895,CABBAGE TREE ISLAND,70
1896,CHATHAM,70
1897,CROKI,70
1898,CUNDLETOWN,70
1899,DIAMOND BEACH,70
1900,DUMARESQ ISLAND,70
1901,FAILFORD,70
1902,GHINNI GHINNI,70
1903,GLENTHORNE,70
1904,HALLIDAYS POINT,70
1905,HILLVILLE,70
1906,JONES ISLAND,70
1907,KIWARRAK,70
1908,KOORAINGHAT,70
1909,KUNDLE KUNDLE,70
1910,LANSDOWNE FOREST,70
1911,MANNING POINT,70
1912,MELINGA,70
1913,MITCHELLS ISLAND,70
1914,MONDROOK,70
1915,OLD BAR,70
1916,OXLEY ISLAND,70
1917,PAMPOOLAH,70
1918,POSSUM BRUSH,70
1919,PURFLEET,70
1920,RAINBOW FLAT,70
1921,RED HEAD,70
1922,SALTWATER,70
1923,TALLWOODS VILLAGE,70
1924,TAREE,70
1925,TAREE SOUTH,70
1926,TINONEE,70
1927,UPPER LANSDOWNE,70
1928,WALLABI POINT,70
1929,ARAKOON,70
1930,JERSEYVILLE,70
1931,SOUTH WEST ROCKS,70
1932,BATAR CREEK,70
1933,BLACK CREEK,70
1934,KENDALL,70
1935,KEREWONG,70
1936,KEW,70
1937,LOGANS CROSSING,70
1938,LORNE,70
1939,ROSSGLEN,70
1940,SWANS CROSSING,70
1941,UPSALLS CREEK,70
1942,ALDAVILLA,70
1943,AUSTRAL EDEN,70
1944,BELLBROOK,70
1945,BELLIMBOPINNI,70
1946,BELMORE RIVER,70
1947,BURNT BRIDGE,70
1948,CARRAI,70
1949,CLYBUCCA,70
1950,COLLOMBATTI,70
1951,COMARA,70
1952,CORANGULA,70
1953,CRESCENT HEAD,70
1954,DEEP CREEK,70
1955,DONDINGALONG,70
1956,EAST KEMPSEY,70
1957,EUROKA,70
1958,FREDERICKTON,70
1959,GLADSTONE,70
1960,GREENHILL,70
1961,HAMPDEN HALL,70
1962,HAT HEAD,70
1963,HICKEYS CREEK,70
1964,KEMPSEY,70
1965,KINCHELA,70
1966,LOWER CREEK,70
1967,MILLBANK,70
1968,MOONEBA,70
1969,MOPARRABAH,70
1970,MUNGAY CREEK,70
1971,OLD STATION,70
1972,POLA CREEK,70
1973,RAINBOW REACH,70
1974,SEVEN OAKS,70
1975,SHERWOOD,70
1976,SKILLION FLAT,70
1977,SMITHTOWN,70
1978,SOUTH KEMPSEY,70
1979,SUMMER ISLAND,70
1980,TEMAGOG,70
1981,TOOROOKA,70
1982,TURNERS FLAT,70
1983,VERGES CREEK,70
1984,WEST KEMPSEY,70
1985,WILLAWARRIN,70
1986,WILLI WILLI,70
1987,WITTITRIN,70
1988,YARRAVEL,70
1989,YESSABAH,70
1990,ALLGOMERA,70
1991,BALLENGARRA,70
1992,BARRAGANYATTI,70
1993,BONVILLE,70
1994,BRIL BRIL,70
1995,BRINERVILLE,70
1996,COOPERABUNG,70
1997,EUNGAI CREEK,70
1998,EUNGAI RAIL,70
1999,FISHERMANS REACH,70
2000,GRASSY HEAD,70
2001,GUM SCRUB,70
2002,HACKS FERRY,70
2003,KIPPARA,70
2004,KUNDABUNG,70
2005,ROLLANDS PLAINS,70
2006,STUARTS POINT,70
2007,TAMBAN,70
2008,TELEGRAPH POINT,70
2009,UPPER ROLLANDS PLAINS,70
2010,YARRAHAPINNI,70
2011,KEMPSEY MSC,70
2012,MID NORTH COAST MSC,70
2013,BOBS CREEK,70
2014,CAMDEN HEAD,70
2015,CORALVILLE,70
2016,CROWDY BAY NATIONAL PARK,70
2017,DEAUVILLE,70
2018,DIAMOND HEAD,70
2019,DUNBOGAN,70
2020,HANNAM VALE,70
2021,HERONS CREEK,70
2022,JOHNS RIVER,70
2023,LAKEWOOD,70
2024,LAURIETON,70
2025,MIDDLE BROTHER,70
2026,MOORLAND,70
2027,NORTH BROTHER,70
2028,NORTH HAVEN,70
2029,STEWARTS RIVER,70
2030,WAITUI,70
2031,WEST HAVEN,70
2032,BLACKMANS POINT,70
2033,FERNBANK CREEK,70
2034,FLYNNS BEACH,70
2035,LIGHTHOUSE BEACH,70
2036,NORTH SHORE,70
2037,PORT MACQUARIE,70
2038,PORT MACQUARIE BC,70
2039,RIVERSIDE,70
2040,SETTLEMENT CITY,70
2041,THE HATCH,70
2042,THRUMSTER,70
2043,BONNY HILLS,70
2044,GRANTS BEACH,70
2045,JOLLY NOSE,70
2046,LAKE CATHIE,70
2047,BAGNOO,70
2048,BAGO,70
2049,BANDA BANDA,70
2050,BEECHWOOD,70
2051,BELLANGRY,70
2052,BIRDWOOD,70
2053,BROMBIN,70
2054,BYABARRA,70
2055,CAIRNCROSS,70
2056,CROSSLANDS,70
2057,DEBENHAM,70
2058,DOYLES RIVER,70
2059,ELLENBOROUGH,70
2060,FORBES RIVER,70
2061,FRAZERS CREEK,70
2062,GEARYS FLAT,70
2063,HARTYS PLAINS,70
2064,HOLLISDALE,70
2065,HUNTINGDON,70
2066,HYNDMANS CREEK,70
2067,KINDEE,70
2068,KING CREEK,70
2069,LAKE INNES,70
2070,LONG FLAT,70
2071,LOWER PAPPINBARRA,70
2072,MARLO MERRICAN,70
2073,MORTONS CREEK,70
