suburb,state_id,postcode
STRATHALBYN,76,6530
STRATHALLAN,75,3622
STRATHAM,76,6237
STRATHBLANE,74,7109
STRATHBOGIE,75,3666
STRATHCEDAR,70,2429
STRATHDALE,75,3550
STRATHDICKIE,72,4800
STRATHDOWNIE,75,3312
STRATHEDEN,70,2470
STRATHERNE,76,6309
STRATHEWEN,75,3099
STRATHFIELD,70,1816
STRATHFIELD,70,1819
STRATHFIELD,70,2135
STRATHFIELD,72,4742
STRATHFIELD SOUTH,70,2136
STRATHFIELDSAYE,75,3551
STRATHKELLAR,75,3301
STRATHLEA,75,3364
STRATHMERTON,75,3641
STRATHMORE,75,3041
STRATHMORE,72,4871
STRATHMORE HEIGHTS,75,3041
STRATHPINE,72,4500
STRATHPINE CENTRE,72,4500
STRATTON,76,6056
STRAWBERRY HILLS,70,1420
STRAWBERRY HILLS,70,1422
STRAWBERRY HILLS,70,1423
STRAWBERRY HILLS,70,1424
STRAWBERRY HILLS,70,1425
STRAWBERRY HILLS,70,1426
STRAWBERRY HILLS,70,1427
STRAWBERRY HILLS,70,1428
STRAWBERRY HILLS,70,1429
STRAWBERRY HILLS,70,2012
STRAWBERRY HILLS,70,2013
STREAKY BAY,73,5680
STREATHAM,75,3351
STRELLEY,76,6721
STRETTON,72,4116
STRICKLAND,74,7140
STROUD,70,2425
STROUD HILL,70,2420
STROUD ROAD,70,2415
STRUAN,73,5271
STRUCK OIL,72,4714
STRZELECKI,75,3950
STRZELECKI,74,7255
STUART,72,4811
STUART,73,5320
STUART MILL,75,3478
STUART PARK,71,820
STUART TOWN,70,2820
STUARTS POINT,70,2441
STUBBO,70,2852
STUD PARK,70,2710
STUDIO VILLAGE,72,4210
STURT,72,4829
STURT,73,5047
STURT CREEK,76,6770
STURT STREET,73,5000
STYX,74,7140
SUBIACO,76,6008
SUBIACO,76,6904
SUBIACO EAST,76,6008
SUCCESS,76,6164
SUCCESS,76,6964
SUFFOLK PARK,70,2481
SUGARLOAF,70,2420
SUGARLOAF,75,3221
SUGARLOAF,72,4380
SUGARLOAF,72,4800
SUGARLOAF CREEK,75,3659
SUGGAN BUGGAN,75,3885
SULKY,75,3352
SULLIVAN,73,5607
SULPHUR CREEK,74,7316
SUMMER HILL,70,2130
SUMMER HILL,70,2287
SUMMER HILL CREEK,70,2800
SUMMER ISLAND,70,2440
SUMMERFIELD,75,3570
SUMMERHILL,74,7250
SUMMERHOLM,72,4341
SUMMERLAND POINT,70,2259
SUMMERLANDS,75,3922
SUMMERTOWN,73,5141
SUMNER,72,4074
SUN VALLEY,70,2777
SUN VALLEY,72,4680
SUNBURY,75,3429
SUNDAY CREEK,75,3658
SUNDERLAND BAY,75,3922
SUNDOWN,72,4860
SUNLANDS,73,5322
SUNNY CORNER,70,2795
SUNNY NOOK,72,4605
SUNNYBANK,72,4109
SUNNYBANK HILLS,72,4109
SUNNYBANK SOUTH,72,4109
SUNNYBRAE,73,5422
SUNNYCLIFFS,75,3496
SUNNYDALE,73,5354
SUNNYSIDE,70,2372
SUNNYSIDE,72,4416
SUNNYSIDE,72,4737
SUNNYSIDE,73,5253
SUNNYSIDE,76,6256
SUNNYSIDE,74,7305
SUNNYVALE,73,5552
SUNRISE BEACH,72,4567
SUNSET,72,4825
SUNSET BEACH,76,6530
SUNSET STRIP,75,3922
SUNSHINE ACRES,72,4655
SUNSHINE BAY,70,2536
SUNSHINE BEACH,72,4567
SUNSHINE NORTH,75,3020
SUNSHINE PLAZA,72,4558
SUNSHINE WEST,75,3020
SUNTOP,70,2820
SURAT,72,4417
SURBITON,72,4724
SURF BEACH,70,2536
SURF BEACH,75,3922
SURFERS PARADISE,72,4217
SURFSIDE,70,2536
SURGES BAY,74,7116
SURPRISE BAY,74,7256
SURREY DOWNS,73,5126
SURREY HILLS,75,3127
SURREY HILLS NORTH,75,3127
SURREY HILLS SOUTH,75,3125
SURRY HILLS,70,2010
SURVEYORS BAY,74,7116
SUSAN RIVER,72,4655
SUSSEX INLET,70,2540
SUTHERLAND,70,1499
SUTHERLAND,70,2232
SUTHERLAND,75,3478
SUTHERLANDS,73,5374
SUTHERLANDS CREEK,75,3331
SUTTON,70,2620
SUTTON FOREST,70,2577
SUTTON GRANGE,75,3448
SUTTONTOWN,73,5291
SUTTOR,72,4743
SVENSSON HEIGHTS,72,4670
SWAN BAY,70,2324
SWAN BAY,70,2471
SWAN BAY,75,3225
SWAN BAY,74,7252
SWAN CREEK,70,2462
SWAN CREEK,72,4370
SWAN HILL,75,3585
SWAN HILL WEST,75,3585
SWAN ISLAND,75,3225
SWAN MARSH,75,3249
SWAN POINT,74,7275
SWAN REACH,75,3903
SWAN REACH,73,5354
SWAN VALE,70,2370
SWAN VIEW,76,6056
SWANBANK,72,4306
SWANBOURNE,76,6010
SWANBROOK,70,2360
SWANFELS,72,4371
SWANHAVEN,70,2540
SWANPOOL,75,3673
SWANPORT,73,5253
SWANS CROSSING,70,2439
SWANS LAGOON,72,4807
SWANSEA,70,2281
SWANSEA,74,7190
SWANSEA HEADS,70,2281
SWANSTON,74,7120
SWANWATER,75,3478
SWANWATER WEST,75,3480
SWEDE FLAT,73,5270
SWEETMANS CREEK,70,2325
SWIFTS CREEK,75,3896
SWINGER HILL,69,2606
SYDENHAM,70,2044
SYDENHAM,75,3037
SYDNEY,70,1001
SYDNEY,70,1002
SYDNEY,70,1003
SYDNEY,70,1004
SYDNEY,70,1005
SYDNEY,70,1006
SYDNEY,70,1007
SYDNEY,70,1008
SYDNEY,70,1009
SYDNEY,70,1010
SYDNEY,70,1011
SYDNEY,70,1020
SYDNEY,70,1021
SYDNEY,70,1022
SYDNEY,70,1023
SYDNEY,70,1025
SYDNEY,70,1026
SYDNEY,70,1027
SYDNEY,70,1028
SYDNEY,70,1029
SYDNEY,70,1030
SYDNEY,70,1031
SYDNEY,70,1032
SYDNEY,70,1033
SYDNEY,70,1034
SYDNEY,70,1035
SYDNEY,70,1036
SYDNEY,70,1037
SYDNEY,70,1038
SYDNEY,70,1039
SYDNEY,70,1040
SYDNEY,70,1041
SYDNEY,70,1042
SYDNEY,70,1043
SYDNEY,70,1044
SYDNEY,70,1045
SYDNEY,70,1046
SYDNEY,70,1100
SYDNEY,70,1101
SYDNEY,70,1105
SYDNEY,70,1106
SYDNEY,70,1107
SYDNEY,70,1108
SYDNEY,70,1109
SYDNEY,70,1110
SYDNEY,70,1112
SYDNEY,70,1113
SYDNEY,70,1114
SYDNEY,70,1115
SYDNEY,70,1116
SYDNEY,70,1117
SYDNEY,70,1118
SYDNEY,70,1119
SYDNEY,70,1120
SYDNEY,70,1121
SYDNEY,70,1122
SYDNEY,70,1123
SYDNEY,70,1124
SYDNEY,70,1125
SYDNEY,70,1126
SYDNEY,70,1127
SYDNEY,70,1128
SYDNEY,70,1129
SYDNEY,70,1130
SYDNEY,70,1131
SYDNEY,70,1132
SYDNEY,70,1133
SYDNEY,70,1134
SYDNEY,70,1135
SYDNEY,70,1136
SYDNEY,70,1137
SYDNEY,70,1138
SYDNEY,70,1139
SYDNEY,70,1140
SYDNEY,70,1141
SYDNEY,70,1142
SYDNEY,70,1143
SYDNEY,70,1144
SYDNEY,70,1145
SYDNEY,70,1146
SYDNEY,70,1147
SYDNEY,70,1148
SYDNEY,70,1149
SYDNEY,70,1150
SYDNEY,70,1151
SYDNEY,70,1152
SYDNEY,70,1153
SYDNEY,70,1154
SYDNEY,70,1155
SYDNEY,70,1156
SYDNEY,70,1157
SYDNEY,70,1158
SYDNEY,70,1159
SYDNEY,70,1160
SYDNEY,70,1161
SYDNEY,70,1162
SYDNEY,70,1163
SYDNEY,70,1164
SYDNEY,70,1165
SYDNEY,70,1166
SYDNEY,70,1167
SYDNEY,70,1168
SYDNEY,70,1169
SYDNEY,70,1170
SYDNEY,70,1171
SYDNEY,70,1172
SYDNEY,70,1173
SYDNEY,70,1174
SYDNEY,70,1175
SYDNEY,70,1176
SYDNEY,70,1177
SYDNEY,70,1178
SYDNEY,70,1179
SYDNEY,70,1180
SYDNEY,70,1181
SYDNEY,70,1182
SYDNEY,70,1183
SYDNEY,70,1184
SYDNEY,70,1185
SYDNEY,70,1186
SYDNEY,70,1187
SYDNEY,70,1188
SYDNEY,70,1189
SYDNEY,70,1190
SYDNEY,70,1191
SYDNEY,70,1192
SYDNEY,70,1193
SYDNEY,70,1194
SYDNEY,70,1195
SYDNEY,70,1196
SYDNEY,70,1197
SYDNEY,70,1198
SYDNEY,70,1199
SYDNEY,70,1200
SYDNEY,70,1201
SYDNEY,70,1202
SYDNEY,70,1203
SYDNEY,70,1204
SYDNEY,70,1205
SYDNEY,70,1206
SYDNEY,70,1207
SYDNEY,70,1291
SYDNEY,70,1292
SYDNEY,70,1293
SYDNEY,70,1294
SYDNEY,70,1295
SYDNEY,70,1296
SYDNEY,70,1297
SYDNEY,70,1298
SYDNEY,70,1299
SYDNEY,70,2000
SYDNEY,70,2001
SYDNEY DOMESTIC AIRPORT,70,2020
SYDNEY INTERNATIONAL AIRPORT,70,2020
SYDNEY MARKETS,70,2129
SYDNEY SOUTH,70,1231
SYDNEY SOUTH,70,1232
SYDNEY SOUTH,70,1233
SYDNEY SOUTH,70,1234
SYDNEY SOUTH,70,1235
SYDNEY SOUTH,70,2000
SYLVANIA,70,2224
SYLVANIA SOUTHGATE,70,2224
SYLVANIA WATERS,70,2224
SYLVATERRE,75,3575
SYMONSTON,69,2609
SYNDAL,75,3149
SYNDICATE,72,4873
TAABINGA,72,4610
TABBERABBERA,75,3875
TABBIL CREEK,70,2420
TABBIMOBLE,70,2472
TABBITA,70,2652
TABILK,75,3607
TABLE CAPE,74,7325
TABLE TOP,70,2640
TABLEDERRY,72,4732
TABLELANDS,72,4605
TABLELANDS,72,4680
TABOOBA,72,4285
TABOR,75,3289
TABRAGALBA,72,4285
TABULAM,70,2469
TACOMA,70,2259
TACOMA SOUTH,70,2259
TAGGERTY,75,3714
TAHARA,75,3301
TAHARA BRIDGE,75,3315
TAHARA WEST,75,3310
TAHLEE,70,2324
TAHMOOR,70,2573
TAIGUM,72,4018
TAILEM BEND,73,5259
TAILEM BEND,73,5260
TAKALARUP,76,6324
TAKILBERAN,72,4671
TAKONE,74,7325
TAKURA,72,4655
TALANDJI,76,6710
TALARM,70,2447
TALAROO,72,4871
TALAWA,74,7263
TALAWANTA,70,2839
TALBINGO,70,2720
TALBOT,75,3371
TALBOT,76,6302
TALBOT WEST,76,6302
TALBRAGAR,70,2830
TALDORA,72,4823
TALDRA,73,5311
TALEGALLA WEIR,72,4650
TALGAI,72,4362
TALGARNO,75,3691
TALGOMINE,76,6490
TALIA,73,5670
TALISKER,76,6701
TALLAI,72,4213
TALLANGATTA,75,3700
TALLANGATTA EAST,75,3700
TALLANGATTA VALLEY,75,3701
TALLAROOK,75,3659
TALLAWANG,70,2852
TALLEBUDGERA,72,4228
TALLEBUDGERA VALLEY,72,4228
TALLEGALLA,72,4340
TALLIMBA,70,2669
TALLONG,70,2579
TALLOWWOOD RIDGE,70,2453
TALLWOOD,70,2798
TALLWOODS VILLAGE,70,2430
TALLYGAROOPNA,75,3634
TALMALMO,70,2640
TALOFA,70,2481
TALOUMBI,70,2463
TALWOOD,72,4496
TAM O'SHANTER,72,4852
TAMALA,76,6532
TAMALA PARK,76,6030
TAMARAMA,70,2026
TAMAREE,72,4570
TAMBAN,70,2441
TAMBAR SPRINGS,70,2381
TAMBAROORA,70,2795
TAMBAROORA,70,2850
TAMBELLUP,76,6320
TAMBO,72,4478
TAMBO CROSSING,75,3893
TAMBO UPPER,75,3885
TAMBOON,75,3890
TAMBORINE,72,4270
TAMBORINE MOUNTAIN,72,4272
TAMBORITHA,75,3858
TAMINDA,70,2340
TAMINICK,75,3675
TAMLEUGH,75,3669
TAMLEUGH NORTH,75,3669
TAMMIN,76,6409
TAMROOKUM,72,4285
TAMROOKUM CREEK,72,4285
TAMWORTH,70,2340
TANAH MERAH,72,4128
TANAMI,76,6770
TANAWHA,72,4556
TANBAR,72,4481
TANBY,72,4703
TANDAROOK,75,3260
TANDARRA,75,3571
TANDEGIN,76,6415
TANDORA,72,4650
TANDUR,72,4570
TANGALOOMA,72,4025
TANGAMBALANGA,75,3691
TANGLEWOOD,70,2488
TANGORIN,72,4821
TANILBA BAY,70,2319
TANJA,70,2550
TANJIL,75,3825
TANJIL BREN,75,3833
TANJIL SOUTH,75,3825
TANKERTON,75,3921
TANNABAR,70,2357
TANNUM SANDS,72,4680
TANNYMOREL,72,4372
TANSEY,72,4601
TANTANGARA,70,2629
TANTANOOLA,73,5280
TANTARABOO,75,3764
TANTAWANGALO,70,2550
TANTONAN,70,2731
TANUNDA,73,5352
TANWOOD,75,3478
TANYBRYN,75,3249
TAPEROO,73,5017
TAPITALLEE,70,2540
TAPLAN,73,5333
TAPPING,76,6065
TARA,70,2665
TARA,72,4421
TARADALE,70,2653
TARADALE,75,3447
TARAGO,70,2580
TARAGOOLA,72,4680
TARALGA,70,2580
TARAMPA,72,4311
TARANA,70,2787
TARANGANBA,72,4703
TARANNA,74,7180
TARATAP,73,5275
TARAWERA,72,4494
TARBAN,70,2372
TARBUCK BAY,70,2428
TARCOMBE,75,3666
TARCOOLA,73,5710
TARCOOLA BEACH,76,6530
TARCOWIE,73,5431
TARCUTTA,70,2652
TARDUN,76,6628
TAREE,70,2430
TAREE SOUTH,70,2430
TAREN POINT,70,2229
TARGA,74,7259
TARGINIE,72,4694
TARILTA,75,3451
TARIN ROCK,76,6353
TARINGA,72,4068
TARLEE,73,5411
TARLETON,74,7310
TARLO,70,2580
TARNAGULLA,75,3551
TARNEIT,75,3029
TARNMA,73,5413
TARNOOK,75,3670
TAROME,72,4309
TAROMEO,72,4306
TARONG,72,4615
TAROOM,72,4420
TAROOMBALL,72,4703
TAROON,75,3265
TAROONA,74,7053
TARPEENA,73,5277
TARRA VALLEY,75,3971
TARRABANDRA,70,2722
TARRAGANDA,70,2550
TARRAGINDI,72,4121
TARRALEAH,74,7140
TARRAMBA,72,4715
TARRANYURK,75,3414
TARRAVILLE,75,3971
TARRAWANNA,70,2518
TARRAWARRA,75,3775
TARRAWINGEE,75,3678
TARRAYOUKYAN,75,3315
TARRENGOWER,75,3463
TARRENLEA,75,3315
TARRIARO,70,2390
TARRINGTON,75,3301
TARRO,70,2322
TARRONE,75,3283
TARWIN,75,3956
TARWIN LOWER,75,3956
TARZALI,72,4885
TASCOTT,70,2250
TASMAN ISLAND,74,7001
TATACHILLA,73,5171
TATHAM,70,2471
TATHRA,70,2550
TATONG,75,3673
TATTON,70,2650
TATURA,75,3616
TATURA EAST,75,3616
TATYOON,75,3378
TAUNTON,72,4674
TAUNTON,73,5235
TAWONGA,75,3697
TAYENE,74,7259
TAYLORS ARM,70,2447
TAYLORS BEACH,70,2316
TAYLORS BEACH,72,4850
TAYLORS FLAT,70,2586
TAYLORS HILL,75,3037
TAYLORS LAKES,75,3038
TAYLORS POINT,70,2107
TAYLORVILLE,73,5330
TE KOWAI,72,4740
TEA GARDENS,70,2324
TEA TREE,74,7017
TEA TREE GULLY,73,5091
TEAL FLAT,73,5238
TEAL POINT,75,3579
TECOMA,75,3160
TEDDINGTON,72,4650
TEDDYWADDY,75,3525
TEDDYWADDY WEST,75,3525
TEEBAR,72,4620
TEELAH,72,4306
TEELBA,72,4423
TEESDALE,75,3328
TEESDALE,76,6213
TELANGATUK EAST,75,3401
TELARAH,70,2320
TELEGRAPH POINT,70,2441
TELFER,76,6762
TELFORD,75,3730
TELINA,72,4680
TELITA,74,7264
TELLEBANG,72,4630
TELOPEA,70,2117
TELOPEA DOWNS,75,3420
TELOWIE,73,5540
TEMAGOG,70,2440
TEMMA,74,7330
TEMORA,70,2666
TEMPE,70,2044
TEMPLERS,73,5371
TEMPLESTOWE,75,3106
TEMPLESTOWE LOWER,75,3107
TEMPLIN,72,4310
TEMPY,75,3489
TEN MILE HOLLOW,70,2250
TENAMBIT,70,2323
TENANDRA,70,2824
TENBY POINT,75,3984
TENINDEWA,76,6632
TENNANT CREEK,71,860
TENNANT CREEK,71,861
TENNANT CREEK,71,862
TENNYSON,70,2754
TENNYSON,75,3572
TENNYSON,72,4105
TENNYSON,73,5022
TENNYSON POINT,70,2111
TENT HILL,70,2371
TENTERDEN,70,2365
TENTERDEN,76,6322
TENTERFIELD,70,2372
TEPKO,73,5254
TERALBA,70,2284
TERANG,75,3264
TERANIA CREEK,70,2480
TERARA,70,2540
TERIDGERIE,70,2829
TERINGIE,73,5072
TERIP TERIP,75,3719
TERMEIL,70,2539
TEROWIE,73,5421
TERRABELLA,70,2831
TERRACE CREEK,70,2474
TERRAGON,70,2484
TERRAMUNGAMINE,70,2830
TERRANORA,70,2486
TERRAPPEE,75,3525
TERREEL,70,2422
TERREY HILLS,70,2084
TERRICA,72,4387
TERRICK TERRICK,75,3575
TERRICK TERRICK EAST,75,3573
TERRIGAL,70,2260
TERRY HIE HIE,70,2400
TESBURY,75,3260
TETOORA ROAD,75,3821
TEVEN,70,2478
TEVIOTVILLE,72,4309
TEWANTIN,72,4565
TEWINGA,70,2449
TEWKESBURY,74,7321
TEXAS,72,4385
THABEBAN,72,4670
THAGOONA,72,4306
THALABA,70,2397
THALABA,70,2583
THALGARRAH,70,2350
THALIA,75,3527
THALLON,72,4497
THALLOO,75,3825
THANE,72,4370
THANES CREEK,72,4370
THANGOOL,72,4716
THARBOGANG,70,2680
THARGOMINDAH,72,4492
THARWA,69,2620
THE ANGLE,70,2620
THE BASIN,70,2108
THE BASIN,70,2365
THE BASIN,75,3154
THE BIGHT,70,2429
THE BLUFF,72,4340
THE BLUFF,72,4355
THE BRANCH,70,2425
THE BROTHERS,70,2630
THE CAPE,72,4816
THE CAVES,72,4702
THE CHANNON,70,2480
THE COMMON,72,4701
THE COVE,75,3268
THE DAWN,72,4570
THE DEVILS WILDERNESS,70,2758
THE DIMONDS,72,4650
THE ENTRANCE,70,2261
THE ENTRANCE NORTH,70,2261
THE FALLS,72,4373
THE FINGERBOARD,75,3864
THE FRESHWATER,70,2466
THE GAP,70,2650
THE GAP,72,4061
THE GAP,72,4825
THE GAP,73,5271
THE GARDENS,71,820
THE GARDENS,74,7216
THE GLEN,70,2476
THE GLEN,72,4370
THE GULF,70,2371
THE GUMS,72,4406
THE GURDIES,75,3984
THE HATCH,70,2444
THE HEAD,72,4373
THE HEART,75,3851
THE HERMITAGE,72,4370
THE HILL,70,2300
THE HONEYSUCKLES,75,3851
THE JUNCTION,70,2291
THE KEPPELS,72,4700
THE LAGOON,70,2795
THE LAKES,76,6556
THE LEAP,72,4740
THE LEVELS,73,5095
THE LIMITS,72,4625
THE MARRA,70,2831
THE MEADOWS,70,2787
THE MINE,72,4714
THE MONUMENT,72,4825
THE NARROWS,71,820
THE NARROWS,72,4695
THE OAKS,70,2570
THE PALMS,72,4570
THE PATCH,75,3792
THE PILLIGA,70,2388
THE PINES,75,3109
THE PINES,72,4357
THE PINES,73,5575
THE PINNACLES,70,2460
THE PLAINS,76,6237
THE POCKET,70,2483
THE POINT,73,5254
THE PONDS,70,2769
THE RANGE,72,4700
THE RANGE,73,5172
THE RIDGEWAY,70,2620
THE RISK,70,2474
THE ROCK,70,2655
THE ROCKS,70,2000
THE ROCKS,70,2795
THE SANDON,70,2463
THE SCRUB,70,2372
THE SETTLEMENT,75,3561
THE SISTERS,75,3265
THE SLOPES,70,2754
THE SPECTACLES,76,6167
THE SPRINGS,70,2830
THE SUMMIT,72,4377
THE TROFFS,70,2875
THE UNIVERSITY OF ADELAIDE,73,5005
THE UNIVERSITY OF SYDNEY,70,2006
THE VINES,76,6069
THE WHITEMAN,70,2460
THEBARTON,73,5031
THEEBINE,72,4570
THEODORE,69,2905
THEODORE,72,4719
THERESA CREEK,70,2469
THERESA CREEK,72,4721
THERESA PARK,70,2570
THEVENARD,73,5690
THEVENARD ISLAND,76,6711
THINOOMBA,72,4650
THIRD CREEK,70,2583
THIRLMERE,70,2572
THIRLOENE,70,2347
THIRLSTANE,74,7307
THIRROUL,70,2515
THOLOGOLONG,75,3691
THOMAS PLAIN,73,5554
THOMASTOWN,75,3074
THOMPSON BEACH,73,5501
THOMPSON POINT,72,4702
THOMSON,75,3219
THOMSON,75,3825
THOMSON BROOK,76,6239
THOONA,75,3726
THOOPARA,72,4800
THORA,70,2454
THORNBOROUGH,72,4871
THORNBURY,75,3071
THORNDALE,72,4380
THORNESIDE,72,4158
THORNGATE,73,5082
THORNLANDS,72,4164
THORNLEA,73,5280
THORNLEIGH,70,2120
THORNLIE,76,6108
THORNLIE,76,6988
THORNTON,70,2322
THORNTON,75,3712
THORNTON,72,4341
THORNTON BEACH,72,4873
THORNVILLE,72,4352
THORPDALE,75,3835
THORPDALE SOUTH,75,3824
THOWGLA VALLEY,75,3707
THREDBO,70,2625
THREDBO VILLAGE,70,2625
THREE BRIDGES,75,3797
THREE HUMMOCK ISLAND,74,7330
THREE MOON,72,4630
THREE RIVERS,72,4824
THREE SPRINGS,76,6519
THRINGTON,73,5552
THROSSELL,76,6401
THRUMSTER,70,2444
THUDDUNGRA,70,2594
THULE,70,2732
THULIMBAH,72,4376
THUMB CREEK,70,2447
THURGOONA,70,2640
THURINGOWA CENTRAL,72,4817
THURSDAY ISLAND,72,4875
THYRA,70,2731
TI TREE,71,872
TIANJARA,70,2622
TIARO,72,4650
TIBBUC,70,2422
TIBERIAS,74,7120
TIBOOBURRA,70,2880
TIBRADDEN,76,6532
TICHBORNE,70,2870
TICHULAR,70,2850
TICKERA,73,5555
TIDAL RIVER,75,3960
TIDDY WIDDY BEACH,73,5571
TIERI,72,4709
TIGHES HILL,70,2297
TILBA TILBA,70,2546
TILBUSTER,70,2350
TILLEY SWAMP,73,5275
TILPA,70,2840
TIMBARRA,70,2372
TIMBARRA,75,3885
TIMBILLICA,70,2551
TIMBOON,75,3268
TIMBOON WEST,75,3268
TIMBUMBURI,70,2340
TIMMERING,75,3561
TIMOR,70,2338
TIMOR,75,3465
TIMOR WEST,75,3465
TIN CAN BAY,72,4580
TINAMBA,75,3859
TINAMBA WEST,75,3859
TINANA,72,4650
TINANA SOUTH,72,4650
TINAROO,72,4872
TINBEERWAH,72,4563
TINCURRIN,76,6361
TINDAREY,70,2835
TINDERBOX,74,7054
TINDERRY,70,2620
TINGALPA,72,4173
TINGHA,70,2369
TINGIRA HEIGHTS,70,2290
TINGLEDALE,76,6333
TINGOORA,72,4608
TINGUN,72,4455
TINNANBAR,72,4650
TINONEE,70,2430
TINPOT,70,2546
TINTALDRA,75,3708
TINTENBAR,70,2478
TINTINARA,73,5266
TINTINHULL,70,2352
TIONA,70,2428
TIPPERARY,70,2429
TIPTON,72,4405
TIRI,70,2424
TIRRANNAVILLE,70,2580
TIRROAN,72,4671
TITAATEE CREEK,70,2422
TITYBONG,75,3542
TIVOLI,72,4305
TIWI,71,810
TOCAL,70,2421
TOCAL,72,4730
TOCUMWAL,70,2714
TODS CORNER,74,7030
TOGARI,74,7330
TOIBERRY,74,7301
TOKO,72,4829
TOL TOL,75,3549
TOLDEROL,73,5256
TOLGA,72,4882
TOLL,72,4820
TOLLAND,70,2650
TOLMANS HILL,74,7007
TOLMIE,75,3723
TOM GROGGIN,75,3707
TOM PRICE,76,6751
TOMAGO,70,2322
TOMAHAWK,74,7262
TOMAKIN,70,2537
TOMALLA,70,2337
TOMBONG,70,2633
TOMBOYE,70,2622
TOMERONG,70,2540
TOMEWIN,70,2484
TOMINGLEY,70,2869
TOMS CREEK,70,2446
TONDERBURINE,70,2828
TONEBRIDGE,76,6244
TONGALA,75,3621
TONGANAH,74,7260
TONGARRA,70,2527
TONGHI CREEK,75,3890
TONGIO,75,3896
TONIMBUK,75,3815
TOOAN,75,3409
TOOBANNA,72,4850
TOOBEAH,72,4498
TOOBORAC,75,3522
TOODYAY,76,6566
TOOGONG,70,2864
TOOGOOLAWAH,72,4313
TOOGOOM,72,4655
TOOLAKEA,72,4818
TOOLAMBA,75,3614
TOOLAMBA WEST,75,3614
TOOLANGI,75,3777
TOOLARA FOREST,72,4570
TOOLBURRA,72,4370
TOOLERN VALE,75,3337
TOOLEYBUC,70,2736
TOOLIBIN,76,6312
TOOLIGIE,73,5607
TOOLIJOOA,70,2534
TOOLLEEN,75,3551
TOOLONDO,75,3401
TOOLONG,75,3285
TOOLONGA,76,6532
TOOLOOA,72,4680
TOOLOOM,70,2475
TOOLOON,70,2831
TOOMA,70,2642
TOOMBON,75,3825
TOOMBUL,72,4012
TOOMPUP,76,6336
TOOMS LAKE,74,7209
TOOMULLA,72,4816
TOONDAHRA,72,4625
TOONGABBIE,70,2146
TOONGABBIE,75,3856
TOONGABBIE EAST,70,2146
TOONGI,70,2830
TOONPAN,72,4816
TOONUMBAR,70,2474
TOOPERANG,73,5255
TOORA,75,3962
TOORA,73,5253
TOORA NORTH,75,3962
TOORADIN,75,3980
TOORAK,75,3142
TOORAK GARDENS,73,5065
TOORANIE,70,2734
TOORAWEENAH,70,2831
TOORBUL,72,4510
TOORLOO ARM,75,3909
TOORMINA,70,2452
TOORONGO,75,3833
TOOROOKA,70,2440
TOOTGAROOK,75,3941
TOOTHDALE,70,2550
TOOTOOL,70,2655
TOOWONG,72,4066
TOOWOOMBA,72,4350
TOOWOOMBA CITY,72,4350
TOOWOOMBA EAST,72,4350
TOOWOOMBA SOUTH,72,4350
TOOWOOMBA VILLAGE FAIR,72,4350
TOOWOOMBA WEST,72,4350
TOOWOON BAY,70,2261
TOOYAL,70,2701
TOP CAMP,72,4350
TOP NAAS,69,2620
TOPAZ,72,4885
TOPI TOPI,70,2423
TORBANLEA,72,4662
TORBAY,76,6330
TORNDIRRUP,76,6330
TORONTO,70,2283
TORQUAY,75,3228
TORQUAY,72,4655
TORRENS,69,2607
TORRENS CREEK,72,4816
TORRENS PARK,73,5062
TORRENS VALE,73,5203
TORRENSVILLE,73,5031
TORRENSVILLE PLAZA,73,5031
TORRINGTON,70,2371
TORRINGTON,72,4350
TORRITA,75,3490
TORRUMBARRY,75,3562
TORRYBURN,70,2358
TORRYBURN,70,2421
TOSTAREE,75,3888
TOTHILL BELT,73,5413
TOTHILL CREEK,73,5413
TOTNES VALLEY,70,2850
TOTNESS,73,5250
TOTTENHAM,70,2873
TOTTENHAM,75,3012
TOTTINGTON,75,3478
TOUGA,70,2622
TOUKLEY,70,2263
TOURELLO,75,3363
TOWAC,70,2800
TOWALLUM,70,2460
TOWAMBA,70,2550
TOWAN,75,3596
TOWANINNY,75,3527
TOWANINNY SOUTH,75,3527
TOWEN MOUNTAIN,72,4560
TOWER HILL,75,3283
TOWERS HILL,72,4820
TOWITTA,73,5353
TOWN COMMON,72,4810
TOWNSEND,70,2463
TOWNSENDALE,76,6311
TOWNSON,72,4341
TOWNSVILLE,72,4810
TOWNVIEW,72,4825
TOWONG,75,3707
TOWONG UPPER,75,3707
TOWRADGI,70,2518
TOWRANG,70,2580
TRAFALGAR,75,3824
TRAFALGAR,76,6431
TRAFALGAR EAST,75,3824
TRAFALGAR SOUTH,75,3824
TRAGOWEL,75,3579
TRALEE,70,2620
TRANGIE,70,2823
TRANMERE,73,5073
TRANMERE,74,7018
TRANMERE NORTH,73,5073
TRARALGON,75,3844
TRARALGON EAST,75,3844
TRARALGON SOUTH,75,3844
TRAVANCORE,75,3032
TRAVELLERS REST,74,7250
TRAVESTON,72,4570
TRAWALLA,75,3373
TRAWOOL,75,3660
TRAYNING,76,6488
TRAYNORS LAGOON,75,3478
TREBONNE,72,4850
TREETON,76,6284
TREGEAGLE,70,2480
TREGEAR,70,2770
TREGONY,72,4370
TREMONT,75,3785
TRENAH,74,7263
TRENAYR,70,2460
TRENT,76,6333
TRENTHAM,75,3458
TRENTHAM CLIFFS,70,2738
TRENTHAM EAST,75,3458
